prodcode,CodingSystem,productname,gemscriptcode,source
38943,prodcode,Medinol Paediatric paracetamol 120mg/5ml oral suspension (SSL International Plc),95889020,PNC004
38944,prodcode,Froben SR 200mg capsules (Abbott Laboratories Ltd),95551020,PNC004
38948,prodcode,Diclomax Retard 100mg capsules (Galen Ltd),95891020,PNC004
38950,prodcode,Remedeine Forte tablets (Crescent Pharma Ltd),95821020,PNC004
38956,prodcode,Tramquel SR 200mg capsules (Beechmere Pharmaceuticals Ltd),93716020,PNC004
38970,prodcode,DF 118 Forte 40mg tablets (Martindale Pharmaceuticals Ltd),95817020,PNC004
38984,prodcode,Paracetamol 500mg capsules (Actavis UK Ltd),74659020,PNC004
38992,prodcode,Flamrase 75mg SR tablets (Teva UK Ltd),95555020,PNC004
39019,prodcode,Brufen Retard 800mg tablets (Mylan Ltd),95831020,PNC004
39084,prodcode,Osmach 100micrograms/hour transdermal patches (Ratiopharm UK Ltd),94643020,PNC004
39085,prodcode,Naproxen 250mg tablets (A A H Pharmaceuticals Ltd),49087020,PNC004
39109,prodcode,Feldene Melt 20mg tablets (Pfizer Ltd),95883020,PNC004
39145,prodcode,Nortriptyline 10mg/5ml Liquid,65159020,PNC004
39180,prodcode,Mezolar Matrix 50micrograms/hour transdermal patches (Sandoz Ltd),94505020,PNC004
39251,prodcode,Osmach 25micrograms/hour transdermal patches (Teva UK Ltd),94637020,PNC004
39264,prodcode,Dicloflex Retard 100mg tablets (Dexcel-Pharma Ltd),95833020,PNC004
39317,prodcode,Naproxen 500mg tablets (Wockhardt UK Ltd),49080020,PNC004
39333,prodcode,Paracetamol 500mg Tablet (Aspar Pharmaceuticals Ltd),68784020,PNC004
39340,prodcode,Co-codamol 8mg/500mg caplets (Vantage),74574020,PNC004
39354,prodcode,Galpharm ibuprofen for children 100mg/5ml Oral suspension (Galpharm International Ltd),90397020,PNC004
39419,prodcode,Palfium 5mg Tablet (IDIS World Medicines),92135020,PNC004
39461,prodcode,Solpadeine Migraine Ibuprofen & Codeine tablets (Omega Pharma Ltd),90563020,PNC004
39469,prodcode,Fentanyl 100microgram sublingual tablets sugar free,96297020,PNC004
39475,prodcode,Oxycodone 10mg / Naloxone 5mg modified-release tablets,96516020,PNC004
39477,prodcode,Targinact 10mg/5mg modified-release tablets (Napp Pharmaceuticals Ltd),96520020,PNC004
39478,prodcode,Targinact 20mg/10mg modified-release tablets (Napp Pharmaceuticals Ltd),96522020,PNC004
39481,prodcode,Panadol Advance 500mg tablets (GlaxoSmithKline Consumer Healthcare),96123020,PNC004
39498,prodcode,Oxycodone 20mg / Naloxone 10mg modified-release tablets,96518020,PNC004
39502,prodcode,Ibuprofen sodium dihydrate 200mg tablets,95773020,PNC004
39505,prodcode,Marol 100mg modified-release tablets (Morningside Healthcare Ltd),96251020,PNC004
39518,prodcode,Abstral 100microgram sublingual tablets (Kyowa Kirin Ltd),96309020,PNC004
39558,prodcode,Dihydrocodeine 30mg tablets (Zentiva),55276020,PNC004
39590,prodcode,Fentanyl 200microgram sublingual tablets sugar free,96299020,PNC004
39629,prodcode,Sudafed Non-Drowsy Dual Relief capsules (McNeil Products Ltd),96365020,PNC004
39647,prodcode,Medinol Over 6 paracetamol 250mg/5ml oral suspension (SSL International Plc),95885020,PNC004
39656,prodcode,Medinol Under 6 paracetamol 120mg/5ml oral suspension (SSL International Plc),95887020,PNC004
39693,prodcode,Naproxen 200mg/5ml oral suspension,96624020,PNC004
39709,prodcode,Marol 200mg modified-release tablets (Morningside Healthcare Ltd),96255020,PNC004
39722,prodcode,Voltarol Pain-eze 12.5mg tablets (Novartis Consumer Health UK Ltd),95573020,PNC004
39723,prodcode,Fentanyl 100microgram buccal tablets sugar free,96369020,PNC004
39739,prodcode,Sudafed non-drowsy congestion & headache Capsule (McNeil Products Ltd),95954020,PNC004
39746,prodcode,Effentora 100microgram buccal tablets (Teva UK Ltd),96379020,PNC004
39750,prodcode,Marol 150mg modified-release tablets (Morningside Healthcare Ltd),96253020,PNC004
39756,prodcode,Abstral 200microgram sublingual tablets (Kyowa Kirin Ltd),96311020,PNC004
39758,prodcode,Nurofen Express 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),95779020,PNC004
39798,prodcode,Nobligan retard 100mg tablets (Grunenthal Ltd),94355020,PNC004
39799,prodcode,Abstral 800microgram sublingual tablets (Kyowa Kirin Ltd),96319020,PNC004
39811,prodcode,Maxitram SR 200mg capsules (Chiesi Ltd),96514020,PNC004
39823,prodcode,Dicloflex 50mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),96610020,PNC004
39842,prodcode,Meptid 200mg tablets (Almirall Ltd),96886020,PNC004
39873,prodcode,Cuprofen Maximum Strength 400mg tablets (SSL International Plc),95907020,PNC004
39929,prodcode,Effentora 200microgram buccal tablets (Teva UK Ltd),96381020,PNC004
39934,prodcode,Paracetamol 500mg caplets (Almus Pharmaceuticals Ltd),69562020,PNC004
39940,prodcode,Panadol ActiFast Soluble tablets (GlaxoSmithKline Consumer Healthcare),96800020,PNC004
39987,prodcode,Abstral 400microgram sublingual tablets (Kyowa Kirin Ltd),96315020,PNC004
40018,prodcode,Fentanyl 200microgram buccal tablets sugar free,96371020,PNC004
40058,prodcode,Tramulief SR 100mg tablets (AMCo),94253020,PNC004
40060,prodcode,Tramulief SR 200mg tablets (AMCo),94257020,PNC004
40061,prodcode,Tramulief SR 150mg tablets (AMCo),94255020,PNC004
40083,prodcode,Ibuprofen 200mg caplets (Galpharm International Ltd),88937020,PNC004
40086,prodcode,Acoflam 50mg gastro-resistant tablets (Mercury Pharma Group Ltd),86647020,PNC004
40098,prodcode,Fentanyl 400microgram sublingual tablets sugar free,96303020,PNC004
40107,prodcode,Paracetamol 500mg soluble tablets (Kent Pharmaceuticals Ltd),65586020,PNC004
40128,prodcode,Effentora 400microgram buccal tablets (Teva UK Ltd),96383020,PNC004
40141,prodcode,Ketoprofen 100mg capsules (A A H Pharmaceuticals Ltd),55793020,PNC004
40158,prodcode,Paracetamol 500mg Capsule (A A H Pharmaceuticals Ltd),55868020,PNC004
40159,prodcode,Dihydrocodeine 10mg/5ml oral solution (Martindale Pharmaceuticals Ltd),61081020,PNC004
40166,prodcode,Tramadol 50mg capsules (Niche Generics Ltd),61111020,PNC004
40185,prodcode,Oruvail 200 modified-release capsules (Sanofi),96905020,PNC004
40215,prodcode,Oruvail 100 modified-release capsules (Sanofi),96903020,PNC004
40239,prodcode,Pethidine 50mg tablets (Martindale Pharmaceuticals Ltd),51618020,PNC004
40249,prodcode,Maxitram SR 100mg capsules (Chiesi Ltd),96510020,PNC004
40253,prodcode,Ibuprofen 600mg Tablet (Sovereign Medical Ltd),62183020,PNC004
40254,prodcode,Maxitram SR 50mg capsules (Chiesi Ltd),96508020,PNC004
40336,prodcode,Orudis 50mg capsules (Sanofi),96897020,PNC004
40385,prodcode,Co-codamol 8mg/500mg effervescent tablets (Almus Pharmaceuticals Ltd),69578020,PNC004
40394,prodcode,Advil 400mg Tablet (Wyeth Consumer Healthcare),83096020,PNC004
40396,prodcode,Amitriptyline 50mg Tablet (Berk Pharmaceuticals Ltd),48491020,PNC004
40401,prodcode,Naproxen 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),57817020,PNC004
40422,prodcode,Co-dydramol 10mg/500mg tablets (Zentiva),49361020,PNC004
40434,prodcode,Effentora 600microgram buccal tablets (Teva UK Ltd),96385020,PNC004
40484,prodcode,Orudis 100mg capsules (Sanofi),96899020,PNC004
40508,prodcode,Abstral 600microgram sublingual tablets (Kyowa Kirin Ltd),96317020,PNC004
40516,prodcode,Anadin Ultra 200mg capsules (Pfizer Consumer Healthcare Ltd),96455020,PNC004
40563,prodcode,Morphine 30mg modified-release capsules,96053020,PNC004
40576,prodcode,Fentanyl 400microgram buccal tablets sugar free,96373020,PNC004
40616,prodcode,Oxycodone 5mg / Naloxone 2.5mg modified-release tablets,97288020,PNC004
40645,prodcode,Targinact 5mg/2.5mg modified-release tablets (Napp Pharmaceuticals Ltd),97292020,PNC004
40662,prodcode,Co-codamol 8mg/500mg effervescent tablets (Actavis UK Ltd),76720020,PNC004
40663,prodcode,Co-codamol 30mg/500mg effervescent tablets (Actavis UK Ltd),76604020,PNC004
40664,prodcode,Oruvail 150 modified-release capsules (Sanofi),96907020,PNC004
40688,prodcode,Oxycodone 50mg/1ml solution for injection ampoules,97157020,PNC004
40718,prodcode,Tramadol 50mg capsules (Almus Pharmaceuticals Ltd),68881020,PNC004
40752,prodcode,OxyNorm 50mg/1ml solution for injection ampoules (Napp Pharmaceuticals Ltd),97159020,PNC004
40756,prodcode,Dicloflex 25mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),96608020,PNC004
40785,prodcode,Oxycodone 40mg / Naloxone 20mg modified-release tablets,97290020,PNC004
40805,prodcode,Tramquel SR 150mg capsules (Beechmere Pharmaceuticals Ltd),93714020,PNC004
40880,prodcode,Vicks sinex decongestant Capsule (Procter & Gamble (Health & Beauty Care) Ltd),91103020,PNC004
40883,prodcode,Maxitram SR 150mg capsules (Chiesi Ltd),96512020,PNC004
40926,prodcode,Larapam SR 150mg tablets (Sandoz Ltd),88987020,PNC004
40940,prodcode,Fentanyl 300microgram sublingual tablets sugar free,96301020,PNC004
40948,prodcode,Paracetamol with phenylephrine & paracetamol with phenylephrine & caffeine capsule,91444020,PNC004
40957,prodcode,Effentora 800microgram buccal tablets (Teva UK Ltd),96387020,PNC004
40961,prodcode,Targinact 40mg/20mg modified-release tablets (Napp Pharmaceuticals Ltd),97294020,PNC004
41135,prodcode,Fentanyl 50micrograms/dose nasal spray,97501020,PNC004
41142,prodcode,Sudafed non-drowsy sinus & pain Capsule (McNeil Products Ltd),96832020,PNC004
41161,prodcode,Osmach 75micrograms/hour transdermal patches (Teva UK Ltd),94641020,PNC004
41214,prodcode,Codeine 15mg/5ml Oral solution (Thornton & Ross Ltd),67031020,PNC004
41259,prodcode,Co-codamol 30mg/500mg effervescent tablets (Teva UK Ltd),76276020,PNC004
41275,prodcode,Co-codamol 8mg+500mg Tablet (Nucare Plc),66420020,PNC004
41276,prodcode,Co-codamol 8mg/500mg tablets (Almus Pharmaceuticals Ltd),76494020,PNC004
41278,prodcode,Co-dydramol 10mg/500mg tablets (IVAX Pharmaceuticals UK Ltd),57801020,PNC004
41286,prodcode,Abstral 300microgram sublingual tablets (Kyowa Kirin Ltd),96313020,PNC004
41348,prodcode,Fentanyl 600microgram sublingual tablets sugar free,96305020,PNC004
41364,prodcode,Ketoprofen 100mg / Omeprazole 20mg modified-release capsules,97642020,PNC004
41365,prodcode,Axorid 200mg/20mg modified-release capsules (Meda Pharmaceuticals Ltd),97648020,PNC004
41366,prodcode,Axorid 100mg/20mg modified-release capsules (Meda Pharmaceuticals Ltd),97646020,PNC004
41367,prodcode,Ketoprofen 200mg / Omeprazole 20mg modified-release capsules,97644020,PNC004
41407,prodcode,Co-proxamol 32.5mg/325mg tablets (Ranbaxy (UK) Ltd),60093020,PNC004
41409,prodcode,Paracetamol 500mg suppositories (Martindale Pharmaceuticals Ltd),56084020,PNC004
41414,prodcode,Paracetamol 120mg/5ml Oral suspension (Co-Pharma Ltd),62610020,PNC004
41416,prodcode,Codeine 60mg tablets (Wockhardt UK Ltd),49433020,PNC004
41450,prodcode,Orudis 100mg suppositories (Sanofi),96901020,PNC004
41513,prodcode,Ibuprofen 200mg tablets (IVAX Pharmaceuticals UK Ltd),57811020,PNC004
41523,prodcode,Codeine Oral solution (Family Health),51243020,PNC004
41524,prodcode,Mefenamic acid 500mg tablets (Teva UK Ltd),55455020,PNC004
41535,prodcode,Codeine 30mg tablets (Teva UK Ltd),53534020,PNC004
41550,prodcode,Pethidine 100mg/2ml Injection (C P Pharmaceuticals Ltd),51608020,PNC004
41599,prodcode,Codeine 15mg tablets (Teva UK Ltd),53536020,PNC004
41621,prodcode,Piroxicam 20mg capsules (A A H Pharmaceuticals Ltd),50329020,PNC004
41622,prodcode,Piroxicam 10mg capsules (A A H Pharmaceuticals Ltd),50328020,PNC004
41623,prodcode,Piroxicam 20mg capsules (IVAX Pharmaceuticals UK Ltd),54332020,PNC004
41624,prodcode,Piroxicam 10mg capsules (IVAX Pharmaceuticals UK Ltd),54331020,PNC004
41668,prodcode,Morphine hcl 15mg Suppository (Martindale Pharmaceuticals Ltd),48780020,PNC004
41673,prodcode,Morphine sulphate 10mg Suppository (Aurum Pharmaceuticals Ltd),56575020,PNC004
41674,prodcode,Morphine sulphate 15mg Suppository (Celltech Pharma Europe Ltd),50133020,PNC004
41677,prodcode,Mefenamic acid 250mg Capsule (IVAX Pharmaceuticals UK Ltd),54078020,PNC004
41680,prodcode,Paracetamol 120mg/5ml Oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),56179020,PNC004
41682,prodcode,Co-codamol 30mg+500mg Effervescent tablet (Roche Consumer Health),59950020,PNC004
41701,prodcode,Ibuprofen 600mg tablets (Actavis UK Ltd),53950020,PNC004
41722,prodcode,Diamorphine 30mg powder for solution for injection ampoules (Wockhardt UK Ltd),57334020,PNC004
41974,prodcode,Morphine sulfate 10mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd),51519020,PNC004
41976,prodcode,Tramadol 100mg modified-release tablets (A A H Pharmaceuticals Ltd),70238020,PNC004
42021,prodcode,Victanyl 100micrograms/hour transdermal patches (Actavis UK Ltd),96760020,PNC004
42094,prodcode,Fortral 30mg/1ml solution for injection ampoules (Zentiva),97806020,PNC004
42101,prodcode,Perfalgan 1g/100ml solution for infusion vials (Bristol-Myers Squibb Pharmaceuticals Ltd),87804020,PNC004
42108,prodcode,Ibuprofen 200mg tablets (OBG Pharmaceuticals Ltd),62385020,PNC004
42125,prodcode,Paracetamol 120mg Suppository (Distriphar (UK)),59829020,PNC004
42201,prodcode,Paracetamol 500mg capsules (A A H Pharmaceuticals Ltd),69522020,PNC004
42208,prodcode,Df118 30mg Tablet (Martindale Pharmaceuticals Ltd),52616020,PNC004
42213,prodcode,Co-codamol 8mg/500mg capsules (Actavis UK Ltd),75096020,PNC004
42280,prodcode,Tramadol 37.5mg / Paracetamol 325mg effervescent tablets sugar free,97487020,PNC004
42332,prodcode,Tramacet 37.5mg/325mg effervescent tablets (Grunenthal Ltd),97932020,PNC004
42371,prodcode,Paracetamol 1g tablets,97918020,PNC004
42380,prodcode,Morphine sulphate 10mg Modified-release capsule,96059020,PNC004
42397,prodcode,Nurofen Express 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),95785020,PNC004
42399,prodcode,Fentanyl 800microgram sublingual tablets sugar free,96307020,PNC004
42455,prodcode,Dicloflex Retard 100mg tablets (Teva UK Ltd),97700020,PNC004
42514,prodcode,Paracetamol oral liquid,93147020,PNC004
42538,prodcode,Fentanyl 600microgram buccal tablets sugar free,96375020,PNC004
42576,prodcode,Victanyl 75micrograms/hour transdermal patches (Actavis UK Ltd),96758020,PNC004
42590,prodcode,Osmanil 75micrograms/hour transdermal patches (Zentiva),96730020,PNC004
42591,prodcode,Osmanil 25micrograms/hour transdermal patches (Zentiva),96726020,PNC004
42604,prodcode,Mobiflex 20mg tablets (Meda Pharmaceuticals Ltd),98118020,PNC004
42706,prodcode,Feminax Period Pain capsules (Bayer Plc),91720020,PNC004
42708,prodcode,Pethidine 50mg/ml intramuscular injection (Roche Products Ltd),69172020,PNC004
42791,prodcode,Co-codamol 30mg/500mg tablets (Sandoz Ltd),68530020,PNC004
42792,prodcode,Codeine 15mg/5ml Oral solution (Actavis UK Ltd),57205020,PNC004
42798,prodcode,Tramadol 150mg modified-release tablets (A A H Pharmaceuticals Ltd),70243020,PNC004
42821,prodcode,Nabumetone 500mg tablets (A A H Pharmaceuticals Ltd),61088020,PNC004
42834,prodcode,Panadol OA 1000mg tablets (GlaxoSmithKline Consumer Healthcare),97920020,PNC004
42913,prodcode,Diamorphine 10mg powder for solution for injection ampoules (Wockhardt UK Ltd),57333020,PNC004
42915,prodcode,Paracetamol 120mg/5ml Oral solution (William Ransom),53409020,PNC004
43028,prodcode,Paracetamol 650mg oral powder sachets,97762020,PNC004
43032,prodcode,Inoven 200mg Tablet (Janssen-Cilag Ltd),84356020,PNC004
43045,prodcode,Diclofenac potassium 50mg tablets (Actavis UK Ltd),77025020,PNC004
43089,prodcode,Instanyl 100micrograms/dose nasal spray (Takeda UK Ltd),97509020,PNC004
43152,prodcode,Osmanil 50micrograms/hour transdermal patches (Zentiva),96728020,PNC004
43198,prodcode,Tramadol sr 50mg Capsule (Hillcross Pharmaceuticals Ltd),77140020,PNC004
43199,prodcode,Paracetamol 250mg/5ml oral suspension sugar free (Vantage),55869020,PNC004
43204,prodcode,Paracetamol 500mg with phenylephrine 6.1mg & caffeine 25mg tablet,73433020,PNC004
43233,prodcode,Paracetamol 500mg capsules (Kent Pharmaceuticals Ltd),65583020,PNC004
43238,prodcode,Co-codamol 30mg/500mg effervescent tablets (Mylan Ltd),71802020,PNC004
43244,prodcode,Co-codamol 30mg+500mg Effervescent tablet (Hillcross Pharmaceuticals Ltd),70233020,PNC004
43252,prodcode,Paracetamol 500mg capsules (Aspar Pharmaceuticals Ltd),68794020,PNC004
43260,prodcode,Methadone Oral solution,94182020,PNC004
43315,prodcode,Morphine sulfate 10mg/1ml suspension for injection vials,96660020,PNC004
43414,prodcode,Co-codamol 8mg/500mg effervescent tablets (Bayer Plc),70680020,PNC004
43441,prodcode,Co-dydramol 10mg+500mg Tablet (Celltech Pharma Europe Ltd),49350020,PNC004
43447,prodcode,Paracetamol 120mg/5ml oral suspension paediatric sugar free (Thornton & Ross Ltd),71191020,PNC004
43456,prodcode,Anadin LiquiFast 400mg capsules (Pfizer Consumer Healthcare Ltd),96457020,PNC004
43479,prodcode,Paracetamol 500mg caplets (Actavis UK Ltd),67392020,PNC004
43504,prodcode,Codeine phosphate Oral solution (William Ransom),49488020,PNC004
43513,prodcode,Tramadol 50mg capsules (Zentiva),60117020,PNC004
43536,prodcode,Co-proxamol 32.5/325 Tablet (Numark Management Ltd),55415020,PNC004
43541,prodcode,Piroxicam 10mg capsules (Actavis UK Ltd),50320020,PNC004
43550,prodcode,Codeine 15mg tablets (Ranbaxy (UK) Ltd),60099020,PNC004
43554,prodcode,Paracetamol 120mg/5ml Oral solution (Celltech Pharma Europe Ltd),50174020,PNC004
43616,prodcode,Celecoxib 400mg capsules,98663020,PNC004
43617,prodcode,Instanyl 200micrograms/dose nasal spray (Takeda UK Ltd),97511020,PNC004
43652,prodcode,Morphine 100mg modified-release capsules,96063020,PNC004
43657,prodcode,Morphine 200mg modified-release capsules,96073020,PNC004
43766,prodcode,Eptadone 5mg/ml oral solution (Dee Pharmaceuticals Ltd),93942020,PNC004
43891,prodcode,Co-proxamol 32.5mg/325mg/5ml oral suspension,92555020,PNC004
43904,prodcode,Feminax Express 342mg tablets (Bayer Plc),98003020,PNC004
43911,prodcode,Ibuprofen 600mg Tablet (C P Pharmaceuticals Ltd),53955020,PNC004
44112,prodcode,Voltarol Joint Pain 12.5mg tablets (Novartis Consumer Health UK Ltd),98747020,PNC004
44159,prodcode,Solpadeine Max soluble tablets (Omega Pharma Ltd),98449020,PNC004
44210,prodcode,Kapake 15mg/500mg tablets (Galen Ltd),98853020,PNC004
44233,prodcode,Nurofen for children baby 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd),98805020,PNC004
44258,prodcode,Dichloralphenazone with paracetamol oral solution,62449020,PNC004
44311,prodcode,DEXTROPROPOXYPHENE NAPSYLATE/ASPIRIN 100 MG TAB,6730007,PNC004
44371,prodcode,Mabron 150mg modified-release tablets (Morningside Healthcare Ltd),90621020,PNC004
44483,prodcode,Nurofen Express 512mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),95783020,PNC004
44487,prodcode,Osmanil 12micrograms/hour transdermal patches (Zentiva),97525020,PNC004
44703,prodcode,Piroxicam 10mg Capsule (Berk Pharmaceuticals Ltd),50314020,PNC004
44730,prodcode,Mentholatum Ibuprofen 5% gel (The Mentholatum Company Ltd),97369020,PNC004
44800,prodcode,Naproxen 500mg / Esomeprazole 20mg modified-release tablets,99218020,PNC004
44837,prodcode,Victanyl 50micrograms/hour transdermal patches (Actavis UK Ltd),96756020,PNC004
44867,prodcode,Fortral 60mg/2ml solution for injection ampoules (Zentiva),97808020,PNC004
44892,prodcode,Sudafed sinus pressure & pain Tablet (McNeil Products Ltd),99013020,PNC004
44924,prodcode,Co-codamol 30mg/500mg tablets (Teva UK Ltd),71985020,PNC004
44977,prodcode,Paracetamol with pseudoephedrine & pholcodine 500mg with 30mg with 5mg/15ml oral liquid,79255020,PNC004
44984,prodcode,Sudafed decongestant & pain Tablet (McNeil Products Ltd),99124020,PNC004
44986,prodcode,Vimovo 500mg/20mg modified-release tablets (AstraZeneca UK Ltd),99220020,PNC004
45092,prodcode,Fentanyl 200micrograms/dose nasal spray,97505020,PNC004
45213,prodcode,Diclofenac 10mg dispersible tablets,92541020,PNC004
45216,prodcode,Ibuprofen 400mg Tablet (C P Pharmaceuticals Ltd),53954020,PNC004
45231,prodcode,Co-proxamol 32.5mg+325mg Tablet (Regent Laboratories Ltd),62832020,PNC004
45259,prodcode,Paracetamol 500mg Tablet (OBG Pharmaceuticals Ltd),62390020,PNC004
45276,prodcode,Co-proxamol 32.5mg+325mg Tablet (Sigma Pharmaceuticals Plc),62237020,PNC004
45298,prodcode,Paracetamol 500mg tablets (Galpharm International Ltd),61772020,PNC004
45320,prodcode,Ibuprofen 200mg tablets (Sandoz Ltd),59470020,PNC004
45325,prodcode,Pethidine injection,94388020,PNC004
